,training_dates,testing_dates,model_type,clf,parameters,baseline,auc-roc,a_at_5,a_at_20,a_at_50,f1_at_5,f1_at_20,f1_at_50,p_at_1,p_at_5,p_at_10,p_at_20,p_at_50,r_at_1,r_at_5,r_at_10,r_at_20,r_at_50
10,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-30 00:00:00'))","(Timestamp('2013-02-28 00:00:00'), Timestamp('2013-08-27 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 5}",0.681088480524329,0.5386845651775604,0.3456672335836064,0.41228688762600074,0.5403824615256979,0.10497049477984567,0.3329566854990583,0.6108457431862883,0.8008298755186722,0.7676348547717843,0.7398340248962656,0.7334577888404895,0.721480129428358,0.011754674462512943,0.05633717035142213,0.10859370241793044,0.21536025336500395,0.5296303063523966
11,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-30 00:00:00'))","(Timestamp('2013-02-28 00:00:00'), Timestamp('2013-08-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.681088480524329,0.5976115785568342,0.36889700087111627,0.4371759240054756,0.7371717758327456,0.1367453472537449,0.3612052730696798,0.7774655802191627,1.0,1.0,0.6738589211618258,0.7956855424185854,0.9182776072347133,0.014678116815884037,0.07339058407942019,0.0989097996223887,0.2336317680735733,0.6740970826481515
12,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-30 00:00:00'))","(Timestamp('2013-02-28 00:00:00'), Timestamp('2013-08-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 5}",0.681088480524329,0.6245360030278871,0.3589413863193263,0.4534367611067325,0.6264155639440826,0.12312755333635951,0.3796610169491526,0.6836892385501545,1.0,0.9004149377593361,0.8871369294605809,0.836341008089608,0.8075168007964822,0.014678116815884037,0.06608197819599244,0.13021499482307083,0.24556915768317195,0.5927888421950179
13,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-30 00:00:00'))","(Timestamp('2013-02-28 00:00:00'), Timestamp('2013-08-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=1,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=1, presort='auto',
              random_state=None, subsample=0.5, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 1, 'subsample': 0.5}",0.681088480524329,0.5979336948089188,0.36889700087111627,0.43875222964284233,0.7387480814701124,0.1367453472537449,0.3629943502824859,0.7788002247822421,1.0,1.0,0.6763485477178424,0.7996266334785315,0.9198539782626732,0.014678116815884037,0.07339058407942019,0.09927522991656008,0.23478896400511604,0.6752542785796942
14,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.7232263691317554,0.5096550284739659,0.3072689543171634,0.45727948031638144,0.7572704580313374,0.10408401400233372,0.4121441136230373,0.8015636909005974,1.0,0.8050541516245487,0.9025563909774436,0.9512781954887218,0.9805112781954887,0.013805721889554225,0.05563872255489022,0.12479208250166333,0.26305721889554223,0.6778526280771789
15,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 5}",0.7232263691317554,0.5151332919477428,0.31839643920483596,0.468406965204054,0.76839794291901,0.11847530143912874,0.4241970160922536,0.8106606348191676,0.9548192771084337,0.9163658243080626,0.9581954887218045,0.9790977443609022,0.9916390977443609,0.013181969394544244,0.06333166999334663,0.13248502994011976,0.2707501663339987,0.6855455755156354
16,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.7232263691317554,0.5203598720014424,0.32669694144537004,0.3305464497308352,0.5617274668431025,0.1292104239595488,0.2748713271222881,0.641703341282915,0.9969879518072289,0.9993983152827918,0.9996992481203008,0.6344360902255639,0.7849624060150376,0.013764138389886892,0.06907019294743845,0.13822355289421157,0.1754407850964737,0.5426646706586826
17,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 5}",0.7232263691317554,0.6023138468074536,0.3081711828215693,0.41499503774322577,0.5677423235391417,0.10525087514585765,0.36634308424001566,0.6466206082659258,0.9036144578313253,0.8140794223826715,0.8511278195488722,0.8455639097744361,0.7909774436090226,0.0124750499001996,0.0562624750499002,0.11768130405854957,0.23382401862940785,0.5468230206254159
18,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.7232263691317554,0.6248776555874451,0.32675709001233044,0.34835042555111123,0.6363718384409491,0.1292882147024504,0.29415597107303404,0.7027266245420796,1.0,1.0,1.0,0.6789473684210526,0.8596090225563909,0.013805721889554225,0.06911177644710578,0.1382651363938789,0.187749500998004,0.5942697937458417
19,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 5}",0.7232263691317554,0.6579334110402109,0.3002917205497579,0.4383928302908183,0.6101470632462181,0.09506028782574873,0.39168675483744864,0.6812873404961524,1.0,0.7352587244283996,0.8517293233082707,0.9040601503759399,0.8333834586466166,0.013805721889554225,0.050815036593479704,0.11776447105788423,0.25,0.5761393878908849
20,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2013-06-30 00:00:00'))","(Timestamp('2013-08-29 00:00:00'), Timestamp('2014-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=1,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=1, presort='auto',
              random_state=None, subsample=0.5, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 1, 'subsample': 0.5}",0.7232263691317554,0.6232496839419065,0.32675709001233044,0.3700039096568524,0.6699948873718083,0.1292882147024504,0.3176102677698873,0.7302141469771102,1.0,1.0,0.9284210526315789,0.7330827067669173,0.8932330827067669,0.013805721889554225,0.06911177644710578,0.12836826347305388,0.20271956087824353,0.6175149700598802
21,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.7056158631144256,0.5002231189421636,0.34130787057204093,0.49131396908923003,0.7913087417887822,0.1282601176063646,0.4382960711124793,0.8268994522408983,0.8464223385689355,0.969327291739282,0.9846663181738979,0.992333159086949,0.9969332636347796,0.01197649150533386,0.06867344922955354,0.13954464638482814,0.2812623468984591,0.706415448439352
22,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 1, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 5}",0.7056158631144256,0.5018065248100237,0.3430154553849907,0.4930215539021798,0.7930163266017319,0.13052000461201432,0.44018162927617654,0.8283158214218611,0.9319371727748691,0.9864064133844546,0.9932043910088866,0.9966021955044433,0.9986408782017773,0.013186487554326352,0.06988344527854604,0.14075464243382063,0.2824723429474516,0.7076254444883445
23,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 1}",0.7056158631144256,0.49989338330771244,0.3443745535014201,0.4943806520186092,0.7943754247181614,0.1323186901879396,0.44168237965136414,0.8294431356679337,1.0,1.0,1.0,1.0,1.0,0.014149545634136704,0.07084650335835638,0.14171770051363097,0.28343540102726195,0.7085885025681549
24,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=5, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=5, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 5}",0.7056158631144256,0.5890262096554953,0.32904113885452424,0.4269136275722674,0.5656636057918489,0.11202582728006456,0.36718359179589793,0.6397363818993801,0.8726003490401396,0.8466364586964099,0.8632165882557937,0.8313294999128769,0.7712841958529361,0.012346898459107072,0.05998123271434216,0.12233306993283287,0.23562821019359936,0.5465231133939155
25,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.7056158631144256,0.6136171103940028,0.3443745535014201,0.3734906169956962,0.6734853896952484,0.1323186901879396,0.3081925578173702,0.7291699787544623,1.0,1.0,0.9144450252657257,0.6977696462798397,0.8791078585119358,0.014149545634136704,0.07084650335835638,0.12959304622678783,0.1977726195179771,0.62292572105887
26,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 5}",0.7056158631144256,0.6417058885621781,0.34130787057204093,0.4553152933386768,0.6345594256939241,0.1282601176063646,0.3985454265594336,0.6968825425272073,1.0,0.969327291739282,0.8898762850670848,0.9023349015507928,0.840181216239763,0.014149545634136704,0.06867344922955354,0.12611122086131962,0.2557536546819439,0.5953427499012248
27,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-12-31 00:00:00'))","(Timestamp('2013-03-01 00:00:00'), Timestamp('2014-02-28 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=1,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=1, presort='auto',
              random_state=None, subsample=0.5, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 1, 'subsample': 0.5}",0.7056158631144256,0.6150426396612166,0.3443745535014201,0.36822846787823876,0.6320851701486295,0.1323186901879396,0.30238196021087466,0.6948302524894856,1.0,1.0,1.0,0.6846140442585816,0.8377069175814602,0.014149545634136704,0.07084650335835638,0.14171770051363097,0.19404385618332676,0.5935894903200316
