,training_dates,testing_dates,model_type,clf,parameters,baseline,auc-roc,a_at_5,a_at_20,a_at_50,f1_at_5,f1_at_20,f1_at_50,p_at_1,p_at_5,p_at_10,p_at_20,p_at_50,r_at_1,r_at_5,r_at_10,r_at_20,r_at_50
10,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",BG,"BaggingClassifier(base_estimator=LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
         bootstrap=True, bootstrap_features=False, max_features=0.5,
         max_samples=0.5, n_estimators=5, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 1}",0.7396811205483534,0.5840067928120821,0.29283266279243036,0.3838474146922962,0.5466845477574132,0.10446465637619351,0.3442960895626526,0.6343245907156766,0.808955223880597,0.8252832438878951,0.8292101341281669,0.8088213381016242,0.7863742027776122,0.010918614020950845,0.05576148267526188,0.1120870265914585,0.21869460112812247,0.5315471394037067
11,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",BG,"BaggingClassifier(base_estimator=LogisticRegression(C=1, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False),
         bootstrap=True, bootstrap_features=False, max_features=0.5,
         max_samples=0.5, n_estimators=5, n_jobs=1, oob_score=False,
         random_state=None, verbose=0, warm_start=False)","{'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 5}",0.7396811205483534,0.6239615881167532,0.2965876918492028,0.39970198182089106,0.5699299657279094,0.10921991168811564,0.36116837398116136,0.6530759429766568,0.9044776119402985,0.862850327966607,0.8527570789865871,0.8484577559231113,0.8096203135244681,0.012207896857373087,0.05829975825946817,0.1152699435938759,0.22941176470588234,0.5472602739726027
12,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 1}",0.7396811205483534,0.6028056730843298,0.3102965280882134,0.3410520041722545,0.6410371032632991,0.12658036758878363,0.2987536075608132,0.7104358487390917,1.0,1.0,0.9535022354694486,0.7018328118015199,0.8807295702449782,0.013497179693795327,0.06756647864625302,0.12888799355358582,0.18976631748589848,0.5953263497179694
13,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=5, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 5}",0.7396811205483534,0.6413000045663638,0.29003129190880644,0.3855163164953062,0.5954999254954553,0.10091708495301355,0.34607211950144307,0.6737024304637353,1.0,0.7972570065593322,0.898360655737705,0.8129935926091492,0.8351910353460095,0.013497179693795327,0.05386784850926672,0.12143432715551974,0.21982272360999194,0.5645447219983883
14,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l1'}",0.7396811205483534,0.6413575453626732,0.30105796453583666,0.404172254507525,0.5804798092683654,0.11488092991659432,0.3659255970314928,0.6615861720797173,0.9253731343283582,0.9075730471079309,0.8855439642324888,0.859633437639696,0.8201704714788103,0.01248992747784045,0.06132151490733279,0.11970185334407736,0.23243352135374698,0.5543916196615633
15,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.1, 'penalty': 'l2'}",0.7396811205483534,0.6347783491626258,0.29968708091193563,0.4042914617791685,0.5759499329459097,0.11314488432652754,0.36605245631283506,0.6579320624083468,0.9343283582089552,0.8938580799045915,0.87451564828614,0.8599314558188049,0.815640460153782,0.012610797743755037,0.06039484286865431,0.11821112006446415,0.23251410153102336,0.5513295729250605
16,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l1'}",0.7396811205483534,0.623567497083754,0.29515720458947997,0.39898673819102964,0.5715988675309194,0.10740838585500245,0.3604072182931084,0.6544221939082145,0.8835820895522388,0.8485390578413834,0.8467958271236959,0.8466696468484578,0.8112892650652679,0.011925866236905721,0.05733279613215149,0.114464141821112,0.228928283642224,0.5483883964544722
17,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 1, 'penalty': 'l2'}",0.7396811205483534,0.6133627164237345,0.2961704663984503,0.39570853822083146,0.563671583966622,0.10869154998679095,0.3569185880561987,0.648027501983316,0.8925373134328358,0.8586762075134168,0.8482861400894188,0.8384741469229623,0.8033617452464684,0.012046736502820307,0.05801772763900081,0.11466559226430298,0.2267123287671233,0.5430298146655923
18,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l1'}",0.7396811205483534,0.5838435891250432,0.29164059007599463,0.37532409476978096,0.5512144240798689,0.10295505151526586,0.3352256509466874,0.6379787003870472,0.7880597014925373,0.8133571854502087,0.7883755588673621,0.787513038295336,0.7909042141026406,0.010636583400483481,0.054955680902497986,0.10656728444802578,0.2129331184528606,0.5346091861402095
19,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",LR,"LogisticRegression(C=10, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=-1,
          penalty='l2', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 10, 'penalty': 'l2'}",0.7396811205483534,0.587138361284246,0.29164059007599463,0.37973476382059307,0.5525853077037699,0.10295505151526586,0.3399194443563477,0.6390845493665409,0.8238805970149253,0.8133571854502087,0.8017883755588674,0.7985397109223663,0.7922751385825832,0.011120064464141821,0.054955680902497986,0.10838033843674456,0.21591458501208702,0.535535858178888
20,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=1,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=1, presort='auto',
              random_state=None, subsample=0.5, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 1, 'n_estimators': 1, 'subsample': 0.5}",0.7396811205483534,0.6044707353736831,0.3102965280882134,0.32787960065564,0.6201162270898525,0.12658036758878363,0.28473565697250325,0.6935596317042094,1.0,1.0,1.0,0.6689018030099836,0.8598080705728081,0.013497179693795327,0.06756647864625302,0.13517324738114425,0.18086220789685736,0.5811845286059629
21,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2}",0.7396811205483534,0.6028056730843298,0.3102965280882134,0.3410520041722545,0.6410371032632991,0.12658036758878363,0.2987536075608132,0.7104358487390917,1.0,1.0,0.9535022354694486,0.7018328118015199,0.8807295702449782,0.013497179693795327,0.06756647864625302,0.12888799355358582,0.18976631748589848,0.5953263497179694
22,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5}",0.7396811205483534,0.6028056730843298,0.3102965280882134,0.3410520041722545,0.6410371032632991,0.12658036758878363,0.2987536075608132,0.7104358487390917,1.0,1.0,0.9535022354694486,0.7018328118015199,0.8807295702449782,0.013497179693795327,0.06756647864625302,0.12888799355358582,0.18976631748589848,0.5953263497179694
23,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 10}",0.7396811205483534,0.6028056730843298,0.3102965280882134,0.3410520041722545,0.6410371032632991,0.12658036758878363,0.2987536075608132,0.7104358487390917,1.0,1.0,0.9535022354694486,0.7018328118015199,0.8807295702449782,0.013497179693795327,0.06756647864625302,0.12888799355358582,0.18976631748589848,0.5953263497179694
24,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.7396811205483534,0.6532974935275253,0.3034421099687081,0.4188347489196841,0.6132618089703472,0.11790013963844964,0.38152928863657987,0.6880303868067409,0.9761194029850746,0.9314251639833036,0.9031296572280179,0.8962896736700938,0.8529534481730942,0.013174858984689767,0.06293311845286059,0.12207896857373086,0.24234488315874295,0.5765511684125705
25,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.7396811205483534,0.6532974935275253,0.3034421099687081,0.4188347489196841,0.6132618089703472,0.11790013963844964,0.38152928863657987,0.6880303868067409,0.9761194029850746,0.9314251639833036,0.9031296572280179,0.8962896736700938,0.8529534481730942,0.013174858984689767,0.06293311845286059,0.12207896857373086,0.24234488315874295,0.5765511684125705
26,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10}",0.7396811205483534,0.6528417519708012,0.3034421099687081,0.4188347489196841,0.6132618089703472,0.11790013963844964,0.38152928863657987,0.6880303868067409,0.9761194029850746,0.9314251639833036,0.9031296572280179,0.8962896736700938,0.8529534481730942,0.013174858984689767,0.06293311845286059,0.12207896857373086,0.24234488315874295,0.5765511684125705
27,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.7396811205483534,0.6456657320227102,0.2962896736700939,0.4021457308895843,0.5887051110117717,0.10884251047288372,0.3637689892486759,0.6682212659566796,0.6776119402985075,0.8598688133571855,0.8843517138599106,0.8545671285948443,0.828396018358467,0.009145850120870266,0.058098307816277193,0.11954069298952458,0.23106365834004836,0.5599516518936342
28,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.7396811205483534,0.6457927484297935,0.2965876918492028,0.402503352704515,0.5889435255550589,0.10921991168811564,0.3641495670927024,0.6684135875183307,0.6955223880597015,0.862850327966607,0.8858420268256334,0.855461183132171,0.8286344400071527,0.009387590652699436,0.05829975825946817,0.11974214343271555,0.2313053988718775,0.560112812248187
29,"(Timestamp('2012-01-01 00:00:00'), Timestamp('2012-06-30 00:00:00'))","(Timestamp('2012-08-29 00:00:00'), Timestamp('2013-02-27 00:00:00'))",DT,"DecisionTreeClassifier(class_weight=None, criterion='entropy', max_depth=20,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}",0.7396811205483534,0.6454910847512507,0.2975413500223514,0.4032185963343764,0.5885263001043064,0.11042759557685775,0.3649107227807554,0.6680770247854413,0.7343283582089553,0.8723911747167561,0.8906110283159463,0.8572492922068247,0.8282172021219527,0.009911361804995971,0.05894439967767929,0.12038678485092667,0.23178887993553585,0.5598307816277196
